image_path,text,label
/root/autodl-tmp/.autodl/AiStudio/data/images/small/0c/0c89edd8.jpg,"Stone & Beam | Amazon Brand – Stone & Beam Rustic Stripe Throw Pillow - 17 x 17 Inch, Sunshine | Color: Sunshine | Type: PILLOW | Beautiful yarn-dyed stripe features a stubby texture in the tonal yarns. Pillow can be layered with others or stand by itself. Back of pillow is solid yellow-colored fabric. Hidden zipper at bottom of pillow.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/74/74408d0b.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Wooden Art 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy J7 Max | Color: multi-colored | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/74/74408d0b.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Red Roses UV Printed Soft Back Case Mobile Cover for Samsung Galaxy A2 Core | Color: Multicolor | Type: CELLULAR_PHONE_CASE,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/25/258a5a48.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Dark Night View UV Printed Soft Back Case Mobile Cover for Lenovo K6 Power | Color: Multicolor | Type: CELLULAR_PHONE_CASE,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/25/258a5a48.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Abstarct Texture 3D Printed Hard Back Case Mobile Cover for Gionee X1 | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/72/72821e06.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Solar System UV Printed Soft Back Case Mobile Cover for Samsung Galaxy A10 | Color: Multicolor | Type: CELLULAR_PHONE_CASE,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/72/72821e06.jpg,"AmazonBasics | AmazonBasics by Disney Frozen Swirl Comforter, Twin | Color: Frozen | Style: Comforter | Type: HOME_BED_AND_BATH | Ultra-soft reversible comforter with playful graphics featuring designs from Disney's Frozen | Adds a colorful design element to your child's bedroom with familiar character images that they'll love",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/98/98bb4b6f.jpg,"AmazonBasics | AmazonBasics Fine Line Washable Markers, 40 Colors | Type: OFFICE_PRODUCTS | Set of 40 fine line washable markers in a variety of vibrant colors | Color-coded caps that easily identify each shade",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/98/98bb4b6f.jpg,"BINACL | BINACL Face Bandanas Balaclava, Unisex Neck Gaiter Scarf Novelty Stretchable Wind Sun UV Protection Headbands 1 Pk | Color: Pattern 4 | Type: ACCESSORY",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/ff/ffb123bf.jpg,"find. | Amazon Brand - find. Albert, Men’s Chelsea Boots Chelsea Boots, Black (Black), US 12 | Color: Black | Style: Micro Suede Chelsea Boots | Type: BOOT | Built wooden sole | Imitation-suede leather uppers",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/ff/ffb123bf.jpg,"Solimo | Solimo Tea Tree Mint Conditioner, 13oz (Single) & Tea Tree Mint Shampoo, 13oz (Single) | Style: Conditioner + Shampoo | Type: HAIR_CLEANER_CONDITIONER",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/63/63fed263.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Cute Pink Cat 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy Core 2 G355H | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/63/63fed263.jpg,"AmazonBasics | AmazonBasics Anti-Fatigue Mat Marbleized Composite Mat 7/8"" Thick 3x5 Black/White | Type: JANITORIAL_SUPPLY",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/d3/d3481564.jpg,"Amazon Collection | Trendy Wiggle Choker Necklace, 12"" | Color: Black | Style: CH_13 | Type: NECKLACE",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/d3/d3481564.jpg,Amazon Brand - Symbol | Amazon Brand - Symbol Men's Formal Shoes | Type: SHOES,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/e6/e69e23a2.jpg,Amazon Brand - Symbol | Amazon Brand - Symbol Men's Suede Leather Casual Derby shoes - 7 UK/India (41 EU)(AZ-WS-120A) | Color: Brown | Style: low-top | Type: SHOES,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/e6/e69e23a2.jpg,AmazonBasics | AmazonBasics High Mileage Motor Oil - Full Synthetic - 5W-20-1 Quart - 6 Pack | Style: 5W-20 | Type: AUTO_OIL,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/30/309fbcae.jpg,Amazon Brand - Symbol | Amazon Brand - Symbol Men's Brown PU Formal Shoes - 7 UK (AZ-SY-437) | Color: Brown | Style: Derby | Type: SHOES | Outer Material: Pu,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/30/309fbcae.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Desert Plant 3D Printed Hard Back Case Mobile Cover for Vivo V5 Plus | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/82/828b54ef.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Toy Car 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy A8 (2016) | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/82/828b54ef.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Ball Heart 3D Printed Hard Back Case Mobile Cover for Oppo F1s | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/16/16f5dbec.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Like On Wooden Block 3D Printed Hard Back Case Mobile Cover for Moto Z2 Play | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/16/16f5dbec.jpg,"AmazonBasics | AmazonBasics - Soporte de leña para interiores y exteriores con accesorios para chimenea | Style: con accesorios | Type: STORAGE_RACK | De duradero metal con acabado de pintura en polvo negra, lo que lo hace estable y resistente a las condiciones climáticas",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/a5/a5fc0dc1.jpg,Eono | Eono Stretched canvas Chunky 90cm x 60cm blank 100% katoen | Type: HOME,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/a5/a5fc0dc1.jpg,"find. | Amazon Brand - find. Albert, Men’s Chelsea Boots Chelsea Boots, Black (Black), US 12 | Color: Black | Style: Micro Suede Chelsea Boots | Type: BOOT | Built wooden sole | Imitation-suede leather uppers",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/46/46372c65.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Sea View 3D Printed Hard Back Case Mobile Cover for LG G4 Stylus | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/46/46372c65.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Colored Paris UV Printed Soft Back Case Mobile Cover for Lyf Wind 2 | Color: Multicolor | Type: CELLULAR_PHONE_CASE,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/09/09109eb9.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Old Time Gate 3D Printed Hard Back Case Mobile Cover for Oppo F1 Plus | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/09/09109eb9.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Wooden Art 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy J7 Max | Color: multi-colored | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/07/07b5fbb0.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Vegetable Cutter (12 pieces) | Color: Silver | Type: FOOD_SLICER,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/07/07b5fbb0.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Shake 3D Printed Hard Back Case Mobile Cover for Vivo Y27L | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/cf/cf79796d.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Panda Texture 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy S4 GT i9500 | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/cf/cf79796d.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Sparkling Stars 3D Printed Hard Back Case Mobile Cover for Xiaomi Redmi Note 7S | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/f3/f30d699e.jpg,"Rivet | Amazon Brand – Rivet Eva Mid-Century Modern Tufted Velvet Down-Filled Sectional Sofa Couch, 87""W, Navy | Color: Navy | Type: SOFA | Durable polyester velvet on hardwood frame and brushed brass legs",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/f3/f30d699e.jpg,"AmazonBasics | AmazonBasics Sacoche professionnelle pour ordinateur portable - 43 cm, Noir | Color: Noir | Style: AmazonBasics Sacoche professionnelle pour ordinateur portable - 43 cm, Noir | Type: PORTABLE_ELECTRONIC_DEVICE_COVER",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/2a/2a131296.jpg,Amazonベーシック(AmazonBasics) | Amazon Basic Stereo Audio Extension Cable | Type: COMPUTER_COMPONENT,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/2a/2a131296.jpg,"AmazonBasics | AmazonBasics Sheet Protector - Heavy Duty, Non-Glare, 100-Pack | Type: OFFICE_PRODUCTS",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/25/25ebfbc1.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Cute Puppy 3D Printed Hard Back Case Mobile Cover for Oppo F11 Pro | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/25/25ebfbc1.jpg,Pinzon by Amazon | Pinzon Badteppich Industrie Bed in a Bag – Vintage Grau | Color: Grau | Type: HOME_BED_AND_BATH,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/1e/1e3a9a92.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Two Number 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Spark Q380 | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/1e/1e3a9a92.jpg,"365 Everyday Value | 365 Everyday Value, Bright Lights Coffee, 11 oz | Type: COFFEE",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/1f/1f26d291.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Multicolor Black Pattern Alphabet-V Printed Soft Back Case Mobile Cover for Vivo Y69 | Color: multi-colored | Type: CELLULAR_PHONE_CASE,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/1f/1f26d291.jpg,"AmazonBasics | AmazonCommercial 13G - Guanti rivestiti in poliestere e poliuretano, taglia XL, 12 paia | Type: SAFETY_SUPPLY",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/1c/1c413c58.jpg,"Ravenna Home | Amazon Brand – Ravenna Home Radford Modern Curved Arm Accent Chair, 28.15""W | Type: CHAIR",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/1c/1c413c58.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Blue and Red Brush Texture 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy J2 (2016) | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/e0/e0c4d7b2.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Babby Kitty UV Printed Soft Back Case Mobile Cover for Mi Redmi Note 5 Pro | Color: Multicolor | Style: Comics and Cartoons | Type: CELLULAR_PHONE_CASE,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/e0/e0c4d7b2.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Kiss 3D Printed Hard Back Case Mobile Cover for Nokia 2.1 | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/60/60d8ccc7.jpg,"AmazonBasics | AmazonBasics - Spazzolina per scarichi, blu e bianco | Color: Blu E Bianco | Style: Spazzolina per scarichi | Type: CLEANING_BRUSH",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/60/60d8ccc7.jpg,"Simple Joys by Carter's | Simple Joys by Carter's ベビーガールズ 歯が生えているよだれかけ 7枚パック, マルチ, One Size | Color: マルチカラー | Type: ACCESSORY",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/dd/dd5469dd.jpg,Movian | Amazon Brand Movian Dofsan Chair 100 x 93 x 86 cm Grey | Color: Grau | Style: Chair | Type: CHAIR | Modern Scandinavisch design,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/dd/dd5469dd.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Number Six 3D Printed Hard Back Case Mobile Cover for Gionee A1 Lite | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/33/33612f37.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Stone Heart UV Printed Soft Back Case Mobile Cover for Lyf C459 | Color: Multicolor | Type: CELLULAR_PHONE_CASE,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/33/33612f37.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Lemon Juice 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy S7 Edge | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/1b/1be1872a.jpg,"AmazonBasics | AmazonBasics Gaming Headset for Xbox One, PS4 | Color: Yeşil | Type: HEADPHONES",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/1b/1be1872a.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Color Shade 3D Printed Hard Back Case Mobile Cover for OnePlus 7T Pro | Color: Multicolor | Type: CELLULAR_PHONE_CASE,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/24/2435b28d.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Birds 3D Printed Hard Back Case Mobile Cover for LG K7 | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/24/2435b28d.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Multicolor Box 3D Printed Hard Back Case Mobile Cover for Lenovo Vibe X3 | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/b9/b9e5f582.jpg,"Rivet | Amazon Brand – Rivet Blue and Metallic Gold Geometric Print with Oak Hanger, 18"" x 24"" | Color: Multi | Style: Abstract | Type: WALL_ART | Geometric deep green shapes are accented with gold for an abstract art piece with an element of glam. This print will add a brilliant burst of color and modernistic style to your room and will look particularly impressive on a neutral-color wall. | Archival, acid-free ink on 100% cotton fiber paper with oak hanger",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/b9/b9e5f582.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Orange Color Spread 3D Printed Hard Back Case Mobile Cover for Vivo Y27L | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/16/167bd3fb.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Kitty with Glitter 3D Printed Hard Back Case Mobile Cover for Xiaomi Redmi Y1 | Color: Multicolor | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/16/167bd3fb.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Leather Texture 3D Printed Hard Back Case Mobile Cover for Vivo Y27L | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/ff/ffcb6324.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Circle Patternn 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Nitro 4G E455 | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/ff/ffcb6324.jpg,"AmazonBasics | AmazonBasics Recharges de ruban adhésif double face Motif à pois 6,35 x 0,9 m (Renouveau) | Type: OFFICE_PRODUCTS",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/18/18d803af.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Boy and Girl UV Printed Soft Back Case Mobile Cover for Motorola One Vision | Color: Multicolor | Type: CELLULAR_PHONE_CASE,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/18/18d803af.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Love U Dad 3D Printed Hard Back Case Mobile Cover for Vivo Y19 / Vivo U20 | Color: multi-colored | Type: CELLULAR_PHONE_CASE,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/fb/fb417e46.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo 12-inch Wall Clock - Radha- Krishna (Silent Movement, Black Frame) | Color: Black | Type: HOME_FURNITURE_AND_DECOR | Material: Plastic, Color: Black, Finish: Other | Shape: Round, subject: contemporary",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/fb/fb417e46.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Water Drop On Glass 3D Printed Hard Back Case Mobile Cover for Samsung Z2 | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/e6/e6a32423.jpg,"Amazon Kitchen | Amazon Kitchen, Corn & Quinoa Salad With Flat Iron Beef Steak, 14.3 oz | Type: GROCERY",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/e6/e6a32423.jpg,"Ravenna Home | Arrow Swatch, Ravenna Home | Color: Arrow | Style: Arrow | Type: CHAIR",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/b2/b2735bff.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Pink Flower Patterns 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy J6 Plus | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/b2/b2735bff.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Sparkle Coffee 3D Printed Hard Back Case Mobile Cover for Asus Zenfone Selfie ZD551KL | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/8c/8c7bcf68.jpg,"Thirty Five Kent | Thirty Five Kent Men's Cashmere Diamond Cable Scarf, Black | Color: Black | Type: ACCESSORY",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/8c/8c7bcf68.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Vegetable Cutter (12 pieces) | Color: Silver | Type: FOOD_SLICER,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/90/905deb37.jpg,"AmazonBasics | AmazonBasics Polyester solid fabric pleating rollo blind with clipping system 80 x 130 cm, Grey | Color: Grey | Type: WINDOW_SHADE | Made of 100% UV-resistant polyester fabric that resists colour fading; choice of colour and size",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/90/905deb37.jpg,"AmazonBasics | AmazonBasics Bluetooth stereo speaker with water resistant design, 15 W, black. | Color: Black | Type: SPEAKERS",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/4a/4a744c83.jpg,"Stone & Beam | Stone & Beam Tisbury Nailhead Trim Queen Bed, 66""W, Spinnsol Cocoa | Color: Spinnsol Cocoa | Style: beds | Type: BED",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/4a/4a744c83.jpg,"Ravenna Home | Amazon Brand – Ravenna Home Radford Modern Curved Arm Accent Chair, 28.15""W | Type: CHAIR",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/41/41b2f8d4.jpg,"The Fix | The Fix Amazon Brand Women's Bond Studded Block Heel Dress Sandal,Matte Silver Mirror,10 B US | Color: Matte Silver Mirror | Style: Bond Studded Block Heel Sandal | Type: SHOES",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/41/41b2f8d4.jpg,Fresh | Sliced Mushrooms | Type: GROCERY,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/22/2235c366.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Photography UV Printed Soft Back Case Mobile Cover for Samsung Galaxy J4 | Color: Multicolor | Type: CELLULAR_PHONE_CASE,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/22/2235c366.jpg,Stone & Beam | Stone & Beam Modern 9-Piece Mural of Balloons and Eiffel Tower on Wood | Style: Contemporary | Type: HOME,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/50/50412bda.jpg,Umi.(ウミ) | Amazonブランド] Umi.(ウミ)お風呂まくら 3Dマッサージ枕 バスピロー バスタブ枕 吸盤付き 滑り止め リラックスグッズ | Color: ホワイト | Type: HOME,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/50/50412bda.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Blue Pattern Alphabet-R 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy A20s | Color: multi-colored | Type: CELLULAR_PHONE_CASE,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/a1/a1950891.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Jar at Sea Serface 3D Printed Hard Back Case Mobile Cover for Lenovo A7700 | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/a1/a1950891.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Unicorn Texture 3D Printed Hard Back Case Mobile Cover for Oppo A9 (2020) | Color: Multicolor | Type: CELLULAR_PHONE_CASE,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/ae/aec76678.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Alone UV Printed Soft Back Case Mobile Cover for Panasonic Eluga A4 | Color: Multicolor | Type: CELLULAR_PHONE_CASE,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/ae/aec76678.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Sleepy Kitten UV Printed Soft Back Case Mobile Cover for 10.or G | Color: Multicolor | Type: CELLULAR_PHONE_CASE,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/a3/a3c2096a.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Room Darkening Blackout Door Curtain, 7 Feet (Grey) | Color: Grey | Style: Pack of 1 | Type: HOME_BED_AND_BATH",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/a3/a3c2096a.jpg,"Amazon Essentials | Amazon Essentials vrouwen Casual Strappy Sandaal,Goud,6 B US (UK 4) | Color: Goud | Style: Shogun vrouwen Casual Strappy Sandaal | Type: SANDAL",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/65/651b323b.jpg,Strathwood by Amazon.com | Strathwood Iron and Ribbed Glass Bird Feeder with Java Black Finish | Type: WILDLIFE_FEEDER,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/65/651b323b.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Heart Pattern Design 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy M21 / M30s | Color: multi-colored | Type: CELLULAR_PHONE_CASE,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/f2/f273be6d.jpg,"Stone & Beam | Amazon Brand – Stone & Beam Boho Blue 3-Tile Wall Art Tryptych II, Beige Frame, 25.5"" x 57.5"" | Color: Blue | Style: Tile II | Type: WALL_ART | A variety of patterns and even some Moroccan-style themes are captures in this print of three blue tiles. Neutral blue and grey tones are accented by a light beige frame for a look that will work with most any style room. | Print on paper in a frame with a wood-grain finish",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/f2/f273be6d.jpg,Amazon Brand - Solimo | Amazon Brand - Solimo Designer Unicorn Texture 3D Printed Hard Back Case Mobile Cover for Oppo A9 (2020) | Color: Multicolor | Type: CELLULAR_PHONE_CASE,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/5e/5edbf06f.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Super Girl 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy A8 Plus | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/5e/5edbf06f.jpg,AmazonBasics | Amazon Basics Count-Down MechanicalTimer | Color: White | Style: UK | Type: BISS,0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/ac/ac9bdeb0.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Head Phone 3D Printed Hard Back Case Mobile Cover for Nokia 5.1 Plus | Color: Multicolor | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/ac/ac9bdeb0.jpg,"find. | Amazon Brand: Find Soft Pony Slipper Women's Trainers, Black Black Black | Color: zwart | Style: Low | Type: SHOES",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/f3/f331877f.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Couples Sitting at Dark 3D Printed Hard Back Case Mobile Cover for HTC U Ultra | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/f3/f331877f.jpg,"AmazonBasics | AmazonBasics 25"" Checked Bag, Purple | Color: Purple | Type: SUITCASE | Color: Purple",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/f9/f96d69de.jpg,Stanton | Stanton Men's Black Loafers-6 UK (40 EU) (7 US) (FK/YT1893/BLK) | Color: Black | Style: Loafers | Type: SHOES,1
/root/autodl-tmp/.autodl/AiStudio/data/images/small/f9/f96d69de.jpg,"Amazon Brand - Solimo | Amazon Brand - Solimo Designer Randam Multicolor Fall 3D Printed Hard Back Case Mobile Cover for Vivo V1 Max | Color: Others | Type: CELLULAR_PHONE_CASE | Stylish design and appearance, express your unique personality.",0
/root/autodl-tmp/.autodl/AiStudio/data/images/small/35/3595924e.jpg,"AmazonBasics | AmazonBasics Portable Lightweight Vacuum for Car Cleaning, 5500PA, Double Motor, Stainless HEPA | Color: Black | Type: VACUUM_CLEANER",1
